Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
NAVB,Navidea Biopharmaceuticals Inc,Healthcare,1.57,0,,,0,47.356295,N/A,0,0.930850702
NAVI,Navient Corp,Financial Services,23.49,0.027245636,0,0,0.631971426,3942.566016,4.158824912,0.124403824,1.47140027
NBEV,NewAge Inc,Consumer Defensive,1.39,0,,,0,190.135385,N/A,0,1.925370174
NBHC,National Bank Holdings Corp,Financial Services,35.98,0.023428903,0.1,0.25737531,0.842971921,1108.21944,10.46368593,0.247932918,0.891461588
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,96.5,0,,,0,9123.688132,25.01696773,0,0.961595362
NBN,Northeast Bank,Financial Services,33.22,0.001203511,,,0.039980624,298.88034,0,N/A,0.596180009
NBR,Nabors Industries Ltd,Energy,82.77,0,,,0,682.153259,N/A,0,1.968392862
NBSE,NeuBase Therapeutics Inc,Healthcare,3.92,0,,,0,128.249962,0,N/A,1.25651461
NBTB,NBT Bancorp. Inc.,Financial Services,34.38,0.031358375,0.037037037,0.040126207,1.078100927,1489.892402,9.969236341,0.317088508,0.980726855
NBY,Novabay Pharmaceuticals Inc,Healthcare,0.6082,0,,,0,27.334554,0,N/A,0.592900094
NC,Nacco Industries Inc.,Energy,26.15,0.030210325,0.025974026,-0.058872069,0.771048746,146.318873,8.109453705,0.303562498,0.894049542
NCBS,Nicolet Bankshares Inc.,Financial Services,72.06,0,,,0,709.285931,9.768164098,0,0.814212904
NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Cyclical,25.59,0,,,0,5499.291,N/A,0,1.848800532
NCMI,National Cinemedia Inc,Communication Services,2.93,0.073308721,-0.285714286,-0.256451221,0.214794553,237.495141,N/A,N/A,0.54005024
NCR,NCR Corp.,Technology,38.62,0,,,0,5074.668,N/A,0,1.745667902
NCSM,NCS Multistage Holdings Inc,Energy,27.08,0,,,0,64.459959,0,N/A,
NDAQ,Nasdaq Inc,Financial Services,192.9,0.010632928,0.102040816,0.110321517,2.051091715,32253.62112,28.59363575,0.303865439,0.860023413
NDLS,Noodles & Company,Consumer Cyclical,12.39,0,,,0,565.408035,0,N/A,1.306228255
NDSN,Nordson Corp.,Industrials,241.84,0.008435329,0.307692308,0.135641572,1.675098558,14054.4235,38.7833411,0.271490852,0.858438774
NE,Noble Corp,Energy,26.82,0,,,0,1613.475242,0,N/A,
NEE,NextEra Energy Inc,Utilities,81.64,0.018863302,-0.725,-0.150451269,1.49808041,159938.4709,50.85483971,0.936300257,0.731735121
NEM,Newmont Corp,Basic Materials,55.22,0.039840637,1.2,0.615394266,2.02503701,44127.74451,15.36481355,0.567237258,0.749638648
NEO,Neogenomics Inc.,Healthcare,48.32,0,,,0,5941.910158,82.83370497,0,1.047325912
NEOG,Neogen Corp.,Healthcare,41.38,0,,,0,4447.584842,73.05254168,0,1.146111884
NEON,Neonode Inc.,Technology,5.99,0,,,0,69.007801,N/A,0,1.172071815
NEOS,Neos Therapeutics Inc,Healthcare,1.15,0,,,0,0,0,0,
NERV,Minerva Neurosciences Inc,Healthcare,1.7,0,,,0,72.626662,0,N/A,0.632388933
NETE,Net Element Inc.,Technology,9.21,0,,,0,49.773483,0,N/A,1.200701304
NEU,NewMarket Corp.,Basic Materials,324.02,0.023867254,0.105263158,0.055892882,7.733467723,3540.932359,12.47839712,0.297098261,0.707615989
NEWR,New Relic Inc,Technology,77.04,0,,,0,4995.873973,N/A,0,1.020295622
NFBK,Northfield Bancorp Inc,Financial Services,16.75,0.028340321,0.181818182,0.101972288,0.474700369,850.991371,14.15605708,0.395583641,0.849896348
NFG,National Fuel Gas Co.,Energy,51.19,0.035163118,0.02247191,0.023555213,1.766150639,4667.563273,35.59221651,1.2264935,0.61960366
NFLX,NetFlix Inc,Communication Services,589.35,0,,,0,260371.888,59.28510653,0,0.998831547
NGHC,National General Holdings Corp,Financial Services,34.18,0,,,0.200000003,0,0,0.051546393,
NGS,"Natural Gas Services Group, Inc.",Energy,9.57,0,,,0,127.710578,N/A,0,0.875088622
NGVC,Natural Grocers by Vitamin Cottage Inc,Consumer Defensive,10.22,0.027158332,,,0.277558155,231.167815,13.51858568,0.368163092,0.36630779
NGVT,Ingevity Corp,Basic Materials,71.61,0,,,0,2830.062002,13.54744855,0,1.32542986
NHC,National Healthcare Corp.,Healthcare,68.95,0.029840301,0,0.029338379,2.057488762,1063.432398,6.38510227,0.190331985,0.722773743
NHI,"National Health Investors, Inc.",Real Estate,56.87,0.063302268,-0.183673469,0,4.114824388,2607.523565,16.90452879,1.206693369,0.954652731
NHTC,Natural Health Trends Corp.,Consumer Cyclical,6.97,0.110397646,0,-0.0436475,0.769471595,79.615097,0,N/A,0.419261421
NI,Nisource Inc. (Holding Co.),Utilities,24.03,0.035736126,0.047619048,0.059223841,0.858739099,9429.621455,44.43742439,1.605119811,0.470701382
NICK,"Nicholas Financial, Inc.",Financial Services,11.61,0,,,0,147.447,0,N/A,
NINE,Nine Energy Service Inc,Energy,1.93,0,,,0,60.506807,N/A,0,1.171691296
NJR,New Jersey Resources Corporation,Utilities,34.92,0.038087056,0.090225564,0.07288597,1.663191159,3367.471823,20.74907929,0.989994738,0.715849056
NK,NantKwest Inc,Healthcare,32.49,0,,,0,3552.605177,0,N/A,1.165596152
NKE,"Nike, Inc.",Consumer Cyclical,156.42,0.007032349,0.12244898,0.088458907,1.096979177,245552.8111,42.87634208,0.308140218,0.740257845
NKSH,National Bankshares Inc.,Financial Services,36.45,0.038572642,,,1.405972794,224.898614,12.15996832,0.486495776,0.574183156
NKTR,Nektar Therapeutics,Healthcare,16.51,0,,,0,3034.561791,N/A,0,0.923865305
NL,"NL Industries, Inc.",Industrials,6.14,0.035418692,,,0.217470769,299.648787,8.77834442,0.310850155,1.583074746
NLS,Nautilus Inc,Consumer Cyclical,10.67,0,,,0,330.030569,3.747451617,0,0.893888597
NLSN,Nielsen Holdings plc,Industrials,19.99,0.012006003,0,-0.279957864,0.23912221,7172.414979,10.37976118,0.123897518,1.036095114
NLTX,Neoleukin Therapeutics Inc,Healthcare,8.24,0,,,0,349.582585,0,N/A,1.471707589
NLY,Annaly Capital Management Inc,Real Estate,8.66,0.101616628,0,-0.060146236,0.848006568,12507.40485,3.880338192,0.368698508,0.682911131
NMIH,NMI Holdings Inc,Financial Services,21.83,0,,,0,1871.010857,0,N/A,1.475283045
NMRK,Newmark Group Inc,Real Estate,13.52,0.002954981,,,0.039951346,2356.731634,4.408121508,0.015365902,1.787098127
NNBR,NN Inc,Industrials,5.27,0,,,0,226.786798,1.546238481,0,2.050945468
NNI,Nelnet Inc,Financial Services,78.36,0.011181922,0.1,0.094608784,0.876215394,2162.770713,4.208068973,0.065831359,0.81001993
NNN,National Retail Properties Inc,Real Estate,44.7,0.047427293,0.019230769,0.030986301,2.055100885,7849.293985,34.27250174,1.55689461,0.964053059
NNVC,NanoViricides Inc,Healthcare,4.02,0,,,0,46.2501,0,N/A,0.013019429
NOC,Northrop Grumman Corp.,Industrials,350.24,0.017930562,0.082758621,0.117715899,6.001722478,56076.61224,12.32994992,0.217611402,0.475975588
NODK,NI Holdings Inc,Financial Services,17.68,0,,,0,376.326455,0,N/A,0.540589633
NOG,Northern Oil and Gas Inc.,Energy,17.25,0,,,0,1141.468673,N/A,0,1.749228636
NOV,NOV Inc,Energy,13.39,0,,,0,5231.528301,N/A,0,1.592242849
NOVT,Novanta Inc,Technology,153.9,0,,,0,5461.760486,124.4476961,0,1.203959943
NOW,ServiceNow Inc,Technology,651.03,0,,,0,128969.043,756.3900567,0,1.120910063
NP,Neenah Inc,Basic Materials,45.46,0.040801992,0,0.07328926,1.854858549,766.57366,N/A,N/A,0.97702196
NPK,"National Presto Industries, Inc.",Industrials,82.66,0.01209775,,,1,581.755955,13.11324396,0.158982512,0.776281732
NPO,EnPro Industries Inc,Industrials,83.87,0.012718399,0.038461538,0.051547497,1.066692094,1727.856947,88.60804856,1.12686678,1.245557739
NPTN,NeoPhotonics Corporation,Technology,8.83,0,,,0,460.797303,0,N/A,1.562961508
NR,"Newpark Resources, Inc.",Energy,2.84,0,,,0,261.507441,N/A,0,2.022941835
NRC,National Research Corp,Healthcare,47.83,0.005011358,,,0.239693272,1216.747992,33.85874866,0.17120948,0.773635539
NRG,NRG Energy Inc.,Utilities,42.08,0.029936478,0.083333333,0.610469192,1.259726999,10300.21115,9.608405926,0.287608904,0.990717944
NRIM,"Northrim Bancorp, Inc.",Financial Services,38.85,0.037365646,0.085714286,0.136974489,1.451655354,241.13857,0,N/A,1.106037373
NRZ,New Residential Investment Corp,Real Estate,10.99,0.072793449,1,-0.153446455,0.730602451,5127.713321,9.401248047,0.579843215,1.352658655
NSA,National Storage Affiliates Trust,Real Estate,56.82,0.028863076,0.205882353,0.113049613,1.473978692,5037.127944,74.13428229,2.121443137,0.615595831
NSC,Norfolk Southern Corp.,Industrials,246.04,0.017720696,0.159574468,0.130615402,3.987113828,62490.46743,22.89028111,0.370549612,0.945038317
NSEC,"National Security Group, Inc.",Financial Services,10.97,0.010908837,0,0.059223841,0.119669947,27.782973,0,N/A,
NSIT,Insight Enterprises Inc.,Technology,90.76,0,,,0,3163.515312,16.30484691,0,1.322961733
NSP,Insperity Inc,Industrials,105.97,0.016985939,0.125,0.124746113,1.689392894,4090.720595,36.82281888,0.590696816,1.090038235
NSSC,NAPCO Security Technologies Inc,Industrials,41.3,0,,,0,757.899769,50.86234274,0,1.116882631
NSTG,Nanostring Technologies Inc,Healthcare,57.69,0,,,0,2626.143065,0,N/A,1.240479629
NTAP,Netapp Inc,Technology,90.01,0.022219753,0.041666667,0.21350978,1.93023574,20128.88445,23.54255492,0.514729531,1.194037966
NTCT,Netscout Systems Inc,Technology,26.91,0,,,0,1993.643012,78.39420438,0,1.213293279
NTGR,Netgear Inc,Technology,31.69,0,,,0,967.926367,9.95020783,0,0.917134422
NTIC,Northern Technologies International Corp.,Basic Materials,16.81,0.011557775,,,0.194286204,153.136763,0,N/A,0.763843303
NTIP,Network-1 Technologies Inc,Technology,3.03,0.01650165,,,0.050000001,72.987788,0,N/A,
NTLA,Intellia Therapeutics Inc,Healthcare,157.29,0,,,0,11558.77747,N/A,0,2.1039789
NTN,NTN Buzztime Inc,Communication Services,2.7,0,,,0,8.03729,N/A,0,
NTNX,Nutanix Inc,Technology,41.18,0,,,0,8413.95797,N/A,0,1.481734975
NTRA,Natera Inc,Healthcare,126.36,0,,,0,11850.42948,N/A,0,1.644493822
NTRS,Northern Trust Corp.,Financial Services,108.2,0.019291533,,,2.087343913,22548.31509,18.30220381,0.353787104,1.137466173
NTUS,Natus Medical Inc,Healthcare,25.58,0,,,0,873.062948,499.7498271,0,0.946613561
NTWK,"Netsol Technologies, Inc.",Technology,3.95,0,,,0,44.661386,43.34100236,0,0.878390981
NUAN,Nuance Communications Inc,Technology,55.1,0,,,0,17330.14936,N/A,0,1.033942261
NUE,Nucor Corp.,Basic Materials,104.89,0.015444752,0.00621118,0.015511278,1.605101244,30805.61967,10.18105073,0.160030034,1.227810406
NURO,Neurometrix Inc.,Healthcare,11.34,0,,,0,63.831805,0,N/A,3.185243067
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,43.57,0.034407819,0.013333333,0.01370374,1.499148684,2184.370665,9.234599629,0.329483227,0.767686977
NUVA,Nuvasive Inc,Healthcare,59.15,0,,,0,3055.969903,1649.201243,0,0.757501506
NVAX,"Novavax, Inc.",Healthcare,237.54,0,,,0,17692.96879,N/A,0,1.339544514
NVDA,NVIDIA Corp,Technology,219,0.000730594,-0.75,-0.221629458,0.159946706,545748,77.09393982,0.057123824,1.553320229
NVEC,NVE Corp,Technology,65.27,0.060055788,0,0,3.919841259,315.465053,24.52674295,1.473624534,0.939927771
NVEE,NV5 Global Inc,Industrials,102.01,0,,,0,1569.07875,0,N/A,0.912282914
NVFY,Nova Lifestyle Inc,Consumer Cyclical,2.15,0,,,0,14.377162,0,N/A,1.551989078
NVIV,InVivo Therapeutics Holdings Corp,Healthcare,0.6283,0,,,0,21.528578,0,N/A,1.274553703
NVR,NVR Inc.,Consumer Cyclical,5070.74,0,,,0,18080.00236,15.97841003,0,0.911904441
NVRO,Nevro Corp,Healthcare,126.63,0,,,0,4415.048909,N/A,0,0.884071697
NVT,nVent Electric plc,Industrials,32.64,0.021253297,,,0.693707623,5487.016625,137.1754156,2.92827194,1.248624561
NVTA,Invitae Corp,Healthcare,31.54,0,,,0,6854.893066,0,N/A,1.583423222
NVUS,Novus Therapeutics Inc,Healthcare,14.6,0,,,0,20.97033,0,N/A,0.537863274
NWBI,Northwest Bancshares Inc,Financial Services,12.8,0.059635161,0.052631579,0.059223841,0.763330061,1624.164877,10.00600593,0.59635161,0.829882558
NWE,Northwestern Corp.,Utilities,60.14,0.040313117,0.033333333,0.04396115,2.424430846,3100.892192,16.91472626,0.671587492,0.771744774
NWFL,Norwood Financial Corp.,Financial Services,25.51,0.039779485,0.04,-0.034566575,1.014774656,209.80401,0,N/A,0.836565062
NWHM,New Home Company Inc (The),Consumer Cyclical,8.99,0,,,0,163.263911,0,N/A,
NWL,Newell Brands Inc,Consumer Defensive,24.81,0.037081822,0,0,0.907943425,10554.174,14.71990795,0.540442515,1.038555403
NWLI,National Western Life Group Inc,Financial Services,206.01,0.001747488,,,0.360000014,707.85448,4.516797776,0.008352669,0.960786768
NWN,Northwest Natural Holding Co,Utilities,47.96,0.040033361,,,1.893781687,1471.063747,15.83014535,0.625010458,0.362783684
NWPX,Northwest Pipe Co.,Industrials,24.98,0,,,0,246.566764,14.68183659,0,1.435922714
NWS,News Corp,Communication Services,21.73,0.009182389,,,0.19953331,13080.87202,0,N/A,0.961086995
NWSA,News Corp,Communication Services,22.35,0.008928101,,,0.199543054,13080.87202,39.63900612,0.358825848,0.929739234
NX,Quanex Building Products Corp,Industrials,22.25,0.01430989,0,0.148698355,0.318395052,745.859783,12.80797787,0.18194003,1.287888223
NXGN,NextGen Healthcare Inc,Healthcare,15.29,0,,,0,1029.508482,78.06995388,0,1.108275941
NXRT,NexPoint Residential Trust Inc,Real Estate,62.14,0.02176947,0.092,0.091767082,1.352754871,1562.816464,103.7313463,2.266680414,0.840476067
NXST,Nexstar Media Group Inc,Communication Services,148.41,0.017800521,0.25,0.238732008,2.641775348,6203.105978,6.488998264,0.125918749,1.167131318
NXTD,Nxt-ID Inc,Industrials,0.45,0,,,0,27.180348,0,N/A,2.628065295
NYCB,New York Community Bancorp Inc.,Financial Services,12.72,0.053459119,0,0,0.665385947,5915.219913,10.52208205,0.549905741,0.82194262
NYMT,New York Mortgage Trust Inc,Real Estate,4.37,0.091533181,,,0.363458479,1657.971344,6.730910534,0.551614021,1.166701899
NYT,New York Times Co.,Communication Services,48.67,0.005330742,0.166666667,0.118426915,0.259447236,8132.36287,58.50073641,0.313872776,0.617607359
O,Realty Income Corp.,Real Estate,67.68,0.041814421,0.00212766,0.002567428,2.763387793,26353.7992,72.95088552,2.766984873,0.69683956
OAS,Oasis Petroleum Inc.,Energy,96.6,0.011593953,,,1.119975907,1922.833723,N/A,N/A,
OBCI,"Ocean Bio-Chem, Inc.",Industrials,9.16,0.011963522,,,0.109585861,86.889919,0,N/A,0.619316775
OBNK,Origin Bancorp Inc,Financial Services,40.4,0.011337504,,,0.458035149,949.489486,11.31786306,0.128661559,0.929546345
OC,Owens Corning,Industrials,91.69,0.011074999,0.083333333,0.076316923,1.015466654,9455.983924,9.995754676,0.114871793,1.333710198
OCC,Optical Cable Corp.,Technology,3.56,0,,,0,26.935569,0,N/A,0.986726823
OCFC,OceanFirst Financial Corp.,Financial Services,20.38,0.032958756,0,0.025348576,0.671699457,1219.709047,13.97386775,0.460068121,1.082809169
OCN,Ocwen Financial Corp.,Financial Services,28.39,0,,,0,260.876562,N/A,0,0.830364062
OCUL,Ocular Therapeutix Inc,Healthcare,10.55,0,,,0,807.94988,0,N/A,1.512800014
OCX,Oncocyte Corporation,Healthcare,3.97,0,,,0,363.579671,0,N/A,2.042122943
ODC,Oil-Dri Corp. Of America,Basic Materials,34.87,0.029780058,0.038461538,0.041809268,1.03843063,186.859961,11.99665904,0.482990991,0.636259651
ODFL,"Old Dominion Freight Line, Inc.",Industrials,289.65,0.002587571,,,0.749489856,33544.39054,38.97632625,0.102249639,0.968914535
ODP,ODP Corporation (The),Consumer Cyclical,43.12,0,,,0,2299.51276,57.487819,0,1.736217431
ODT,Odonate Therapeutics Inc,Healthcare,3,0,,,0,115.498602,0,N/A,-0.06932561
OESX,Orion Energy Systems Inc,Industrials,3.72,0,,,0,115.322608,0,N/A,2.0756013
OFC,Corporate Office Properties Trust,Real Estate,27.09,0.039994593,0,0,1.08345353,3043.14621,35.60526285,1.421481934,0.73509212
OFED,Oconee Federal Financial Corp,Financial Services,24.67,0.012105743,0,0,0.298648685,138.107027,0,N/A,
OFG,OFG Bancorp,Financial Services,23.7,0.012591988,0.142857143,0.059223841,0.29843011,1224.393121,10.42675615,0.131467009,1.370804323
OFIX,Orthofix Medical Inc,Healthcare,40.66,0,,,0,800.793577,N/A,0,1.081573356
OFLX,Omega Flex Inc,Industrials,145.41,0.007817893,,,1.136799801,1467.815362,60.04317115,0.469751984,0.671672493
OGE,Oge Energy Corp.,Utilities,33.74,0.047717842,0.038709677,0.058785783,1.580979461,6753.88294,16.97808683,0.794462041,0.705588576
OGEN,Oragenics Inc,Healthcare,0.6373,0,,,0,74.05095,0,N/A,1.194478855
OGS,ONE Gas Inc,Utilities,64.25,0.036108949,0.074074074,0.10629765,2.254101482,3437.425308,16.76155076,0.588538246,0.618711945
OHI,"Omega Healthcare Investors, Inc.",Real Estate,31.87,0.084091622,0,0.018940896,2.609518114,7612.958392,35.47411718,2.903658745,0.92234364
OI,O-I Glass Inc,Consumer Cyclical,14.53,0,,,0,2285.341998,0,N/A,1.644514735
OII,"Oceaneering International, Inc.",Energy,12.64,0,,,0,1261.414336,N/A,0,2.145063601
OIS,"Oil States International, Inc.",Energy,5.79,0,,,0,355.35462,N/A,0,1.582809847
OKE,Oneok Inc.,Energy,55.17,0.067790466,0,0.087394918,3.637564808,24587.11296,18.24565359,1.204491658,1.368749066
OKTA,Okta Inc,Technology,258.15,0,,,0,38106.92093,N/A,0,0.988218558
OLED,Universal Display Corp.,Technology,195.75,0.003826268,,,0.748991885,9223.723166,49.75871459,0.191069358,1.39844925
OLLI,Ollies Bargain Outlet Holdings Inc,Consumer Defensive,67.98,0,,,0,4423.530319,22.18420421,0,0.641778685
OLN,Olin Corp.,Basic Materials,48.49,0.016498247,0,0,0.794420477,7780.804562,N/A,N/A,1.523159958
OLP,"One Liberty Properties, Inc.",Real Estate,30.59,0.058842759,0,0.018792482,1.327540233,637.380245,15.23703103,0.632162016,1.033078412
OMC,"Omnicom Group, Inc.",Communication Services,73.09,0.038308934,0.076923077,0.049414523,2.032847669,15671.05945,11.62972872,0.326299786,0.881278154
OMCL,"Omnicell, Inc.",Healthcare,160.58,0,,,0,6981.10743,116.8718703,0,0.734188704
OMER,Omeros Corporation,Healthcare,15.98,0,,,0,998.680407,N/A,0,1.094839963
OMEX,"Odyssey Marine Exploration, Inc.",Industrials,6.6,0,,,0,87.827388,N/A,0,0.046069092
OMF,OneMain Holdings Inc,Financial Services,55.53,0.039089734,,,2.170652921,7332.525486,5.344406331,0.213017951,1.345288918
OMI,"Owens & Minor, Inc.",Healthcare,34.4,0.00029067,0,-0.603466425,0.009999038,2595.909518,11.17447825,0.003002714,0.793988681
ON,ON Semiconductor Corp.,Technology,48.89,0,,,0,21048.7198,40.19999961,0,1.828217206
ONB,Old National Bancorp,Financial Services,15.96,0.034673122,0,0.014931979,0.553383035,2645.08272,8.768191257,0.304056612,0.854881779
ONCS,OncoSec Medical Inc,Healthcare,2.19,0,,,0,85.8157,0,N/A,0.822464778
ONCT,Oncternal Therapeutics Inc,Healthcare,4.24,0,,,0,209.393447,N/A,0,2.992799453
ONTX,Onconova Therapeutics Inc,Healthcare,5.11,0,,,0,80.641114,0,N/A,0.220264314
ONVO,Organovo Holdings Inc,Healthcare,7.53,0,,,0,65.551346,0,N/A,1.709621189
OOMA,Ooma Inc,Communication Services,19.49,0,,,0,458.015,N/A,0,0.709971537
OPGN,Opgen Inc,Healthcare,3.27,0,,,0,125.143718,0,N/A,1.226580982
OPI,Office Properties Income Trust,Real Estate,25.29,0.086990905,0,0.050458372,2.136718009,1222.375889,N/A,N/A,1.014842791
OPK,Opko Health Inc,Healthcare,3.94,0,,,0,2683.780719,37.84930569,0,0.871372012
OPOF,Old Point Financial Corp.,Financial Services,20.72,0.011970209,0.083333333,0.053873952,0.248022736,108.668837,16.72085509,0.200018335,
OPRX,OptimizeRx Corp,Healthcare,71.5,0,,,0,1259.730401,0,N/A,1.442666978
OPTN,OptiNose Inc,Healthcare,2.85,0,,,0,151.930684,N/A,0,0.475094757
OPTT,Ocean Power Technologies,Industrials,2.28,0,,,0,119.604265,0,N/A,1.843399646
OPY,Oppenheimer Holdings Inc,Financial Services,44.16,0.011417685,0.25,0.063995313,0.504204987,556.421034,3.325172313,0.040111773,0.948027673
ORA,Ormat Technologies Inc,Utilities,68.43,0.006850831,0.090909091,0.113824179,0.468802343,3831.902493,59.26050064,0.393951549,1.318937162
ORBC,Orbcomm Inc,Communication Services,11.49,0,,,0,0,0,0,
ORC,Orchid Island Capital Inc,Real Estate,5,0.156,0,-0.040677404,0.731762826,690.2757,N/A,N/A,0.598895338
ORCL,Oracle Corp.,Technology,86.39,0.01481653,0.333333333,0.163621518,1.114092037,236551.2838,16.9546505,0.236537587,0.623752889
ORGO,Organogenesis Holdings Inc,Healthcare,16.66,0,,,0,2142.206125,0,N/A,1.986464174
ORI,Old Republic International Corp.,Financial Services,22.99,0.038277512,0.5,0.511706678,0.797758491,7028.925632,4.437172926,0.151090623,1.020838466
ORLY,"O`Reilly Automotive, Inc.",Consumer Cyclical,599.34,0,,,0,41325.53525,20.58806384,0,0.62697607
ORN,Orion Group Holdings Inc,Industrials,5.31,0,,,0,164.140373,8.237084006,0,0.92190302
ORRF,"Orrstown Financial Services, Inc.",Financial Services,22.51,0.024244343,,,0.54574017,253.325762,7.446596364,0.177765528,1.193234201
OSBC,Old Second Bancorporation Inc.,Financial Services,12.31,0.009717316,4,0.379729661,0.119620156,353.392242,9.058784509,0.091313096,0.868020426
OSG,"Overseas Shipholding Group, Inc.",Energy,2.1,0,,,0,183.008387,0,N/A,0.959458394
OSIS,"OSI Systems, Inc.",Technology,93.19,0,,,0,1667.336376,22.51666297,0,0.78452495
OSK,Oshkosh Corp,Industrials,108.17,0.012203014,0.1,0.094608784,1.314491686,7424.340219,15.3713048,0.188053174,1.246384105
OSPN,OneSpan Inc,Technology,19.67,0,,,0,790.941676,N/A,0,1.022658891
OSTK,Overstock.com Inc,Consumer Cyclical,73.75,0,,,0,3172.224238,9.673007866,0,1.459723482
OSUR,Orasure Technologies Inc.,Healthcare,13.38,0,,,0,963.479631,181.4462581,0,0.032791976
OSW,OneSpaWorld Holdings Limited,Consumer Cyclical,9.96,0,,,0,729.967543,0,N/A,1.679321826
OTEL,Otelco Inc,Communication Services,11.739,0,,,0,0,0,N/A,
OTIC,Otonomy Inc,Healthcare,1.75,0,,,0,99.192301,0,N/A,1.023726276
